Index,air_temperature,relative_humidity,net_radiation,rainfall_amount,wind_speed,wind_from_direction,net_downward_shortwave_flux,net_downward_longwave_flux,soil_moisture_content_50,soil_moisture_content_200,liquid_soil_water_pressure_50,liquid_soil_water_pressure_200,soil_temperature_0,soil_temperature_50,soil_temperature_100,soil_temperature_200,soil_temperature_500,latent_heat_flux_in_air,sensible_heat_flux_in_air,evapotranspiration_amount
2011-05-28,8.415,0.573,366.08,0,3.443,211.175,281.36,-68.326,0.284,0.299,280.427,NA,8.884,8.853,9.02,8.943,9.037,144.765,55.542,4.18
2011-05-29,12.237,0.523,347.364,0,1.903,127.953,263.943,-78.199,0.264,0.285,888.042,679.594,9.767,9.274,9.078,8.661,8.576,83.922,13.303,3.58
2011-05-30,14.052,0.686,365.362,0,1.727,166.968,276.908,-63.736,0.246,0.277,1414.573,967.081,11.436,10.507,9.957,8.856,8.735,106.74,37.005,3.68
2011-05-31,13.599,0.714,246.612,0,1.218,182.734,186.539,-34.753,0.226,0.27,NA,1221.306,12.185,11.458,10.877,9.371,9.065,85.611,31.647,2.78
2011-06-01,10.578,0.808,104.8,0,0.918,161.743,75.966,-5.098,0.212,0.266,NA,NA,10.446,10.487,10.395,9.481,9.255,46.904,27.369,2.26
2011-06-02,12.057,0.818,147.855,0,1.249,122.877,116.485,-1.665,0.265,0.295,NA,NA,10.567,10.359,10.094,9.273,9.138,101.45,35.01,3.33
2011-06-03,12.602,0.841,177.352,0,1.322,137.736,138.255,-15.528,0.296,0.303,149.574,111.846,10.853,10.548,10.267,9.393,9.256,36.367,8.555,3
2011-06-04,12.512,0.879,170.982,0,1.189,176.433,130.041,-26.437,0.287,0.294,212.985,129.694,10.969,10.565,10.245,9.402,9.231,53.512,33.314,2.4
2011-06-05,11.424,0.912,237.991,0,1.134,217.91,182.015,-2.843,0.287,0.292,296.527,160.49,11.399,10.908,10.506,9.54,9.285,70.754,57.512,2.98
2011-06-06,9.511,0.934,143.325,0,1.36,235.756,108.756,-11.074,0.286,0.29,362.813,191.683,10.739,10.679,10.491,9.682,9.341,69.862,39.952,3.08
2011-06-07,9.186,0.877,146.105,0,0.945,200.327,109.61,-15.075,0.288,0.292,252.342,175.439,9.75,9.833,9.822,9.451,9.232,69.611,34.394,2.37
2011-06-08,9.812,0.923,151.032,0,1.056,169.845,115.792,0.471,0.29,0.292,274.626,178.993,9.725,9.624,9.522,9.195,9.004,170.163,124.483,3.1
2011-06-09,9.93,0.854,128.271,0,1.109,132.809,97.743,0.544,0.293,0.294,221.292,156.142,9.475,9.455,9.39,9.08,8.872,105.517,48.603,2.83
2011-06-10,10.261,0.868,205.725,0,1.076,151.43,163.469,-2.024,0.29,0.296,270.762,165.595,9.812,9.542,9.348,8.959,8.786,186.153,122.735,3.07
2011-06-11,9.468,0.922,142.772,0,0.881,168.133,113.443,1.23,0.301,0.304,205.266,147.4,9.783,9.712,9.572,9.066,8.823,77.02,41.925,3.1
2011-06-12,11.442,0.788,266.286,0,1.42,142.153,219.552,-14.1,0.302,0.305,141.436,112.616,9.945,9.616,9.399,8.968,8.822,179.771,90.136,2.94
2011-06-13,10.729,0.916,124.134,0,0.96,207.098,98.753,0.648,0.301,0.303,148.785,116.293,10.186,9.984,9.757,9.139,8.846,21.326,-8.257,3.23
2011-06-14,14.233,0.556,303.631,0,3.18,248.649,241.077,-43.076,0.294,0.296,187.67,122.607,10.298,9.95,9.695,9.132,8.872,126.933,-3.815,4.83
2011-06-15,14.062,0.715,283.237,11.8,1.375,151.678,224.655,-50.886,0.284,0.288,446.716,174.506,10.674,10.228,9.905,9.287,8.918,78.373,24.6,2.72
2011-06-16,13.487,0.915,161.036,4.1,0.907,163.8,126.593,-5.101,0.28,0.284,654.192,249.798,11.35,10.848,10.421,9.543,9.041,44.945,30.879,2.66
2011-06-17,13.275,0.933,135.604,1,1.02,196.724,106.878,-2.595,0.289,0.285,483.593,240.107,11.457,10.995,10.604,9.709,9.271,56.581,34.993,1.96
2011-06-18,10.507,0.952,23.995,19.4,1.367,196.9,18.126,-0.677,0.302,0.295,395.968,208.192,10.629,10.68,10.537,9.829,9.393,NA,NA,3.49
2011-06-19,10.512,0.5,372.082,0,2.846,144.191,296.058,-55.56,0.308,0.306,147.936,110.053,9.368,9.44,9.506,9.403,9.181,105.107,30.521,4.92
2011-06-20,12.335,0.607,222.499,0,1.284,133.731,173.134,-39.304,0.295,0.292,228.53,124.683,9.575,9.389,9.318,9.167,8.933,70.175,15.276,2.42
2011-06-21,14.666,0.782,277.231,7.4,1.43,137.037,223.379,-50.043,0.29,0.286,464.132,165.196,11.031,10.419,9.967,9.303,8.987,73.138,27.959,2.42
2011-06-22,13.563,0.899,183.798,2.2,1.421,129.131,150.245,-5.432,0.305,0.291,179.045,137.974,11.39,10.967,10.568,9.682,9.212,266.765,172.14,3.47
2011-06-23,11.368,0.846,125.216,13.2,1.66,124.572,101.379,-7.37,0.318,0.304,148.901,118.938,10.501,10.541,10.429,9.818,9.377,52.292,-9.945,3.43
2011-06-24,13.148,0.516,337.457,0,3.378,202.733,269.302,-68.849,0.307,0.302,140.162,107.154,10.406,10.14,9.98,9.583,9.283,154.664,-1.942,5.1
2011-06-25,12.95,0.456,196.829,0,3.199,227.805,155.513,-43.611,0.294,0.287,297.178,129.024,9.159,9.444,9.589,9.498,9.193,115.795,-18.68,3.55
2011-06-26,19.214,0.441,355.764,0.1,2.962,266.269,281.43,-60.3,0.283,0.281,577.364,214.398,11.454,10.509,9.966,9.347,9.039,188.445,-1.983,5.55
2011-06-27,18.575,0.512,351.479,0,1.602,124.882,283.941,-78.166,0.263,0.273,940.601,337.231,12.262,11.455,10.857,9.841,9.244,108.118,7.983,3.84
2011-06-28,21.49,0.413,351.698,0.5,2.673,177.615,276.827,-69.447,0.238,0.264,1272.458,480.482,13.099,12.241,11.598,10.318,9.629,150.698,-23.163,5.43
2011-06-29,19.737,0.442,327.26,2.4,2.988,203.25,259.36,-60.932,0.208,0.255,NA,681.602,12.982,12.378,11.87,10.686,9.943,194.157,-21.662,5.81
2011-06-30,14.964,0.543,303.851,0,3.888,252.565,232.633,-55.54,0.193,0.251,NA,862.664,12.105,11.952,11.706,10.91,10.106,190.463,-1.793,5.42
2011-07-01,11.48,0.424,297.905,0,3.437,215.749,228.516,-67.602,0.183,0.248,NA,1042.771,10.198,10.548,10.769,10.679,10.086,113.176,0.564,4.22
2011-07-02,10.848,0.331,356.965,0,3.218,146.051,278.791,-84.29,0.171,0.245,NA,1235.078,9.819,9.984,10.139,10.274,9.804,90.351,4.54,4.71
2011-07-03,13.372,0.36,251.903,0,2.756,154.966,192.391,-55.672,0.159,0.242,NA,1451.224,9.367,9.537,9.722,9.977,9.574,100.873,-3.368,3.84
2011-07-04,16.164,0.511,341.345,0,1.88,163.805,271.608,-71.254,0.148,0.239,NA,1687.823,11.556,10.728,10.313,9.915,9.473,68.158,0.136,3.51
2011-07-05,17.244,0.456,359.965,0,2.853,226.025,279.808,-76.773,0.135,0.237,NA,NA,12.569,11.758,11.264,10.434,9.725,149.594,11.626,4.76
2011-07-06,17.077,0.541,287.208,3.2,1.74,145.925,224.282,-64.107,0.126,0.234,NA,NA,13.955,12.46,11.765,10.754,9.959,90.14,16.28,3.02
2011-07-07,13.908,0.898,141.633,11.3,1.451,151.08,115.479,-9.536,0.139,0.231,NA,NA,13.654,12.942,12.351,11.164,10.262,63.663,31.173,2.79
2011-07-08,14.585,0.837,207.033,0.3,1.438,148.129,167.654,-35.097,0.244,0.228,NA,NA,14.221,13.274,12.606,11.358,10.473,85.714,39.519,2.45
2011-07-09,17.574,0.708,274.041,0,1.673,161.276,217.798,-62.665,0.231,0.225,NA,NA,15.716,14.387,13.465,11.819,10.776,89.333,34.348,2.9
2011-07-10,17.841,0.671,262.438,0,1.825,130.62,206.319,-57.284,0.209,0.223,NA,NA,15.955,14.865,14.072,12.359,11.184,74.078,24.488,2.73
2011-07-11,17.309,0.68,322.946,0.6,1.986,131.845,258.102,-51.575,0.188,0.22,NA,NA,16.481,15.248,14.378,12.681,11.457,131.274,50.215,3.44
2011-07-12,18.852,0.682,325.134,0,1.579,142.299,257.054,-72.049,0.167,0.217,NA,NA,17.057,15.652,14.771,13.033,11.737,95.581,34.811,3.29
2011-07-13,15.556,0.896,57.191,9.9,1.494,163.972,45.584,-14.852,0.158,0.214,NA,NA,15.196,15.139,14.802,13.404,12.096,6.902,-6.719,2.61
2011-07-14,14.144,0.844,182.214,0.3,1.16,155.39,148.421,-25.65,0.235,0.211,NA,NA,14.74,14.208,13.789,12.953,11.973,136.372,64.83,2.43
2011-07-15,13.939,0.671,273.864,3.1,2.324,156.767,219.737,-37.994,0.245,0.209,NA,NA,15.095,14.513,14.011,12.973,11.938,94.561,6.766,3.8
2011-07-16,12.013,0.715,234.367,0,1.516,141.202,187.451,-62.783,0.231,0.206,NA,NA,13.011,13.127,13.132,12.759,11.829,62.103,29.79,2.12
2011-07-17,12.114,0.962,38.912,2.3,1.034,238.66,29.617,-9.307,0.216,0.203,NA,NA,12.577,12.822,12.824,12.503,11.591,14.713,10.775,1.34
2011-07-18,10.337,0.842,220.277,11.1,1.642,142.139,180.913,-17.098,0.278,0.2,NA,NA,12.644,12.436,12.251,12.059,11.297,184.737,159.49,2.65
2011-07-19,10.69,0.8,226.017,1.2,1.729,185.242,181.737,-26.873,0.272,0.198,780.184,NA,12.303,12.304,12.181,11.953,11.133,74.696,42.971,1.89
2011-07-20,9.962,0.656,174.805,2.6,2.718,192.393,136.056,-26.192,0.279,0.195,774.312,NA,11.341,11.661,11.771,11.774,10.971,94.281,26.734,2.59
2011-07-21,12.196,0.569,218.829,0.2,2.921,176.93,175.044,-56.413,0.267,0.192,1050.924,NA,10.869,11.055,11.138,11.356,10.715,61.962,19.273,2.44
2011-07-22,13.385,0.558,276.532,0.8,2.104,164.357,217.418,-52.451,0.25,0.189,1436.354,NA,11.848,11.408,11.228,11.168,10.578,43.997,19.292,2.21
2011-07-23,11.305,0.773,211.673,0.3,1.601,201.911,170.925,-26.151,0.234,0.186,1780.146,NA,12.638,12.319,12.007,11.449,10.611,54.535,29.572,2.41
2011-07-24,8.956,0.565,242.4,0,4.155,244.665,188.117,-51.596,0.218,0.184,NA,NA,10.727,11.129,11.348,11.335,10.727,63.507,25.391,2.31
2011-07-25,9.914,0.533,153.592,0,1.944,215.62,114.234,-45.652,0.198,0.181,NA,NA,9.45,9.89,10.217,10.721,10.386,41.956,6.288,2.51
2011-07-26,11.566,0.612,328.376,0,1.891,161.136,255.999,-63.146,0.18,0.178,NA,NA,11.09,10.539,10.344,10.417,10.118,77.434,40.012,2.94
2011-07-27,11.703,0.817,226.941,1.9,1.237,185.388,174.376,-37.064,0.162,0.175,NA,NA,12.417,11.798,11.415,10.779,10.206,66.536,50.545,2.09
2011-07-28,11.9,0.792,168.365,1.8,1.853,124.367,133.378,-14.724,0.153,0.172,NA,NA,12.136,11.928,11.685,11.043,10.434,171.926,84.423,2.82
2011-07-29,13.961,0.599,270.032,0.1,3.206,167.566,210.508,-50.339,0.149,0.17,NA,NA,11.827,11.534,11.378,10.981,10.483,100.249,29.528,3.29
2011-07-30,14.881,0.482,235.661,0,2.719,199.17,181.279,-51.653,0.139,0.167,NA,NA,11.825,11.598,11.425,10.995,10.514,62.674,-2.357,2.93
2011-07-31,14.868,0.57,309.967,3.4,2.134,183.905,242.116,-53.534,0.125,0.164,NA,NA,12.689,12,11.584,10.986,10.53,126.671,33.115,3.72
2011-08-01,15.208,0.758,305.002,0,1.578,140.14,237.719,-36.996,0.118,0.161,NA,NA,14.042,13.174,12.508,11.36,10.702,153.243,46.847,3.92
2011-08-02,16.797,0.722,325.265,0,1.764,128.822,251.475,-72.718,0.111,0.158,NA,NA,14.767,13.818,13.12,11.774,11.084,107.999,23.479,3.6
2011-08-03,15.221,0.801,212.934,4,2.287,117.441,164.063,-46.149,0.105,0.156,NA,NA,14.133,13.82,13.429,12.172,11.408,75.426,20.196,2.76
2011-08-04,17.159,0.533,240.235,0,2.326,168.044,181.264,-50.77,0.119,0.153,NA,NA,13.458,12.868,12.617,11.908,11.355,120.258,0.703,3.94
2011-08-05,14.99,0.738,154.147,13,1.586,145.303,118.573,-30.677,0.142,0.15,NA,NA,13.212,12.93,12.714,11.997,11.362,52.134,4.105,2.42
2011-08-06,14.692,0.884,211.127,1.4,1.164,205.579,165.448,-22.033,0.215,0.147,NA,NA,14.025,13.328,12.878,12.016,11.392,107.842,39.029,2.44
2011-08-07,13.931,0.977,27.964,4,0.862,238.053,22.126,-2.555,0.221,0.145,NA,NA,13.819,13.658,13.34,12.338,11.587,0.83,2.38,3.4
2011-08-08,13.596,0.83,160.835,4.5,1.894,167.945,126.876,-25.335,0.248,0.142,NA,NA,13.73,13.302,12.95,12.179,11.514,127.339,-26.469,3.32
2011-08-09,11.097,0.492,204.285,0,3.367,176.1,155.195,-56.55,0.257,0.139,NA,NA,11.167,11.678,11.983,11.954,11.406,127.29,-7.658,3.73
2011-08-10,11.929,0.414,323.074,0,3.315,218.573,248.378,-81.945,0.238,0.136,NA,NA,10.824,10.89,11.064,11.358,11.077,114.626,3.004,5.18
2011-08-11,12.735,0.523,296.104,53.3,1.853,122.978,235.971,-54.171,0.258,0.133,NA,NA,11.42,11.408,11.35,11.272,10.713,75.955,6.557,3.6
2011-08-12,14.931,0.712,218.562,0,1.507,135.777,168.946,-54.996,0.306,0.131,142.001,148.886,13.123,12.786,12.464,11.794,11.13,80.952,9.952,2.81
2011-08-13,15.938,0.719,269.79,0,1.625,128.527,208.569,-57.162,0.294,0.128,340.221,162.948,13.871,13.273,12.8,11.948,11.442,91.661,12.941,3.34
2011-08-14,15.748,0.756,278.996,2,1.868,132.562,216.641,-53.118,0.284,0.183,706.682,257.778,14.244,13.612,13.142,12.18,11.66,131.016,22.592,3.7
2011-08-15,14.402,0.779,134.176,19.4,1.793,152.777,105.55,-29.555,0.313,0.231,410.502,200.406,13.366,13.242,13.087,12.37,11.758,85.899,-4.037,3.1
2011-08-16,15.907,0.685,270.722,0,1.856,127.944,209.973,-66.886,0.306,0.231,176.306,113.469,13.558,13.105,12.806,12.229,11.801,73.991,4.762,3.26
2011-08-17,17.426,0.77,284.881,0.6,1.775,122.809,219.363,-55.618,0.297,0.228,400.431,143.867,14.745,13.968,13.405,12.431,11.882,101.342,18.516,3.67
2011-08-18,17.821,0.796,274.211,0,1.73,131.402,210.854,-59.423,0.291,0.231,706.136,214.714,15.348,14.598,14.007,12.81,12.137,65.937,10.498,3.37
2011-08-19,19.458,0.664,223.843,0,1.836,109.395,170.994,-56.356,0.282,0.231,983.855,319.235,15.512,14.911,14.374,13.132,12.429,87.81,-4.964,3.31
2011-08-20,20.161,0.538,252.935,0,1.787,112.859,194.252,-56.404,0.268,0.22,1289.599,447.345,15.149,14.62,14.207,13.215,12.615,90.166,-5.725,3.91
2011-08-21,20.115,0.542,269.718,0,1.805,118.771,205.649,-65.23,0.251,0.21,NA,586.47,15.278,14.747,14.315,13.323,12.682,98.254,-4.071,3.81
2011-08-22,20.569,0.6,273.291,0,1.908,120.886,207.052,-59.535,0.231,0.198,NA,730.211,15.747,15.048,14.534,13.462,12.799,102.281,-1.748,3.97
2011-08-23,20.18,0.548,282.093,0,1.912,128.632,212.25,-66.521,0.21,0.195,NA,880.34,15.583,15.038,14.624,13.621,12.909,97.946,-4.805,4.45
2011-08-24,19.916,0.6,253.682,0,1.818,126.743,190.225,-61.156,0.192,0.199,NA,1049.75,15.432,14.97,14.592,13.684,12.963,79.502,-1.53,3.48
2011-08-25,19.285,0.563,264.841,0,1.914,130.242,198.237,-66.955,0.18,0.152,NA,1221.698,15.183,14.781,14.458,13.67,12.994,77.482,-3.048,3.74
2011-08-26,17.285,0.675,221.812,5.8,1.906,150.126,165.773,-44.553,0.181,0.126,NA,1409.312,14.666,14.48,14.271,13.63,12.987,98.403,7.824,3.4
2011-08-27,11.05,0.751,118.837,10.7,2.937,154.935,89.796,-36.035,0.213,0.169,NA,1380.865,12.534,13.242,13.522,13.438,12.746,60.348,-26.584,3.71
2011-08-28,11.499,0.592,284.911,31.5,2.095,123.926,212.077,-73.935,0.246,0.166,NA,1356.641,10.818,11.302,11.727,12.498,12.166,119.849,19.233,3.69
2011-08-29,13.607,0.74,238.344,79.3,1.64,125.211,194.578,-41.99,0.326,0.215,NA,153.683,10.254,10.258,10.42,11.371,11.404,166.713,44.857,3.4
2011-08-30,14.728,0.71,190.533,0,1.355,128.302,144.379,-48.216,0.307,0.224,168.273,120.899,12.372,12.13,11.865,11.61,11.251,64.985,9.372,2.32
2011-08-31,14.528,0.772,210.415,0,1.492,138.388,157.723,-55.188,0.303,0.247,264.871,136.849,12.418,12.243,12.058,11.804,11.484,39.276,2.532,2.42
2011-09-01,13.354,0.85,99.549,0,1.247,134.688,74.447,-34.225,0.297,0.274,416.015,171.494,12.111,12.184,12.114,11.921,11.539,29.235,1.198,1.75
2011-09-02,15.022,0.694,181.395,0,1.495,128.106,135.715,-46.644,0.293,0.274,576.279,228.303,12.128,12.045,11.944,11.827,11.488,52.956,-2.722,2.45
2011-09-03,16.293,0.751,243.986,4.9,1.723,138.155,183.536,-55.768,0.286,0.273,826.936,314.128,12.895,12.5,12.238,11.891,11.514,74.444,7.902,3.14
2011-09-04,14.541,0.962,24.278,11.8,0.972,189.371,18.595,-3.229,0.311,0.283,446.67,306.106,13.068,12.978,12.767,12.235,11.68,2.626,-4.942,2.46
2011-09-05,13.07,0.87,94.249,27.6,1.826,192.382,74.576,-7.343,0.333,0.328,150.07,112.196,12.492,12.486,12.422,12.21,11.764,98.332,-49.717,3.02
2011-09-06,12.188,0.645,257.215,0,2.358,137.395,193.881,-75.711,0.315,0.311,197.258,124.688,11.381,11.619,11.753,11.93,11.543,96.658,4.271,3.38
2011-09-07,14.628,0.632,209.372,0,2.415,98.496,157.945,-53.666,0.306,0.306,379.122,150.735,11.636,11.704,11.693,11.767,11.352,90.566,-18.762,3.58
2011-09-08,16.107,0.508,67.331,0,2.411,108.359,48.763,-26.008,0.297,0.296,638.516,226.192,11.318,11.549,11.616,11.721,11.315,62.032,-47.921,2.41
2011-09-09,17.831,0.481,232.455,0,2.544,191.046,172.644,-58.42,0.288,0.289,804.454,322.568,12.247,11.854,11.614,11.514,11.295,113.536,-20.857,4.18
2011-09-10,16.098,0.738,242.597,0,1.675,120.547,181.271,-62.561,0.274,0.282,1047.193,459.111,12.825,12.465,12.165,11.675,11.464,83.232,20.127,2.73
2011-09-11,16.503,0.768,233.097,2.8,1.415,122.456,174.138,-53.857,0.26,0.279,1230.672,575.639,13.77,13.258,12.819,11.948,11.736,91.535,23.797,2.73
2011-09-12,14.055,0.73,241.789,7.6,2.159,125.36,181.843,-44.105,0.279,0.286,427.522,578.678,13.129,12.949,12.756,12.078,11.912,96.825,20.209,3.08
2011-09-13,15.568,0.627,243.531,0,2.053,120.042,180.905,-68.298,0.28,0.283,630.343,649.826,12.711,12.664,12.537,12.011,11.994,66.983,20.4,2.62
2011-09-14,15.863,0.736,215.575,0,1.928,119.745,160.594,-57.876,0.271,0.28,1005.795,756.868,13.254,12.975,12.727,12.042,12.017,33.792,24.937,1.67
2011-09-15,15.56,0.751,230.923,0,1.986,120.31,170.542,-67.43,0.259,0.277,1275.411,851.936,13.273,13.049,12.821,12.117,12.068,39.305,23.425,1.75
2011-09-16,15.332,0.752,218.875,0,1.952,120.121,163.216,-71.71,0.249,0.274,1509.974,946.443,13.256,13.116,12.874,12.178,12.129,39.827,15.349,1.78
2011-09-17,13.419,0.791,144.581,10.2,2.254,99.603,111.565,-39.223,0.257,0.271,1525.557,1004.37,12.901,12.929,12.794,12.244,12.086,57.817,17.419,1.85
2011-09-18,7.958,0.933,12.224,80.7,1.899,186.082,8.737,-3.349,0.317,0.319,629.177,610.312,10.415,11.295,11.748,12.004,11.872,NA,NA,2.49
2011-09-19,3.073,0.806,66.445,7.1,4.38,286.127,52.808,-15.941,0.33,0.315,204.603,132.252,5.452,6.981,8.183,10.308,10.71,76.302,-59.84,2.51
2011-09-20,7.68,0.67,221.776,0,3.237,181.113,168.971,-77.547,0.315,0.301,214.488,144.579,7.059,7.317,7.66,9.185,9.495,71.616,16.426,2.32
2011-09-21,11.43,0.607,229.285,0,1.957,118.69,171.528,-83.418,0.307,0.298,313.32,159.747,8.715,8.622,8.581,9.184,9.255,57.765,6.915,2.39
2011-09-22,13.181,0.543,217.385,0,1.935,120.524,160.778,-79.121,0.299,0.288,550.237,203.783,9.961,9.714,9.488,9.475,9.433,59.612,5.569,2.27
2011-09-23,12.198,0.645,220.735,0,1.896,118.261,164.972,-77.27,0.29,0.284,789.209,271.817,10.276,10.135,9.947,9.765,9.709,51.743,13.85,2.28
2011-09-24,12.821,0.769,215.612,0,1.557,115.357,161.809,-65.404,0.283,0.282,986.743,360.905,11.272,10.855,10.508,10.044,9.935,62.164,29.019,2.21
2011-09-25,13.078,0.757,205.092,0,1.508,122.553,153.016,-64,0.273,0.28,1164.927,442.515,11.873,11.412,11.032,10.383,10.204,61.484,23.674,2.23
2011-09-26,13.507,0.687,209.881,0,1.975,114.044,156.4,-76.279,0.261,0.281,1355.854,531.911,11.618,11.352,11.101,10.562,10.399,79.328,22.271,2.56
2011-09-27,14.012,0.671,205.658,0.1,1.956,111.894,153.159,-73.968,0.254,0.277,1554.536,626.409,11.676,11.404,11.158,10.645,10.496,63.63,17.258,2.24
2011-09-28,12.962,0.695,204.208,0,1.997,113.237,151.419,-76.214,0.247,0.273,NA,716.286,11.432,11.323,11.133,10.7,10.553,57.156,15.513,2.23
2011-09-29,12.549,0.707,199.644,0,1.808,110.61,149.432,-73.927,0.235,0.269,NA,805.786,11.151,11.127,10.995,10.653,10.572,61.416,19.772,2.11
2011-09-30,12.615,0.737,197.822,0,1.904,116.357,147.19,-74.989,0.228,0.269,NA,895.694,11.173,11.133,10.97,10.617,10.57,65.174,24.787,2.16
2011-10-01,13.774,0.703,194.493,0,1.84,115.153,145.12,-74.182,0.218,0.267,NA,988.057,11.319,11.199,10.993,10.601,10.566,79.023,19.059,2.25
2011-10-02,14.195,0.676,193.742,0,1.848,113.506,144.032,-74.146,0.208,0.267,NA,1084.443,11.398,11.271,11.065,10.641,10.592,69.094,19.439,2.2
2011-10-03,13.424,0.719,193.284,0,1.933,109.73,143.239,-76.496,0.201,0.261,NA,1183.052,11.312,11.245,11.075,10.673,10.638,68.85,18.679,2.25
2011-10-04,14.443,0.447,196.639,0,2.053,106.858,144.731,-84.406,0.192,0.256,NA,1293.682,10.853,10.962,10.895,10.612,10.598,88.028,0.151,2.54
2011-10-05,13.532,0.415,193.321,0,2.068,108.212,141.839,-81.121,0.185,0.249,NA,1431.297,10.103,10.397,10.466,10.43,10.512,73.037,7.456,2.4
2011-10-06,11.74,0.726,178.369,7.7,1.711,128.13,131.189,-61.551,0.177,0.243,NA,1560.734,10.185,10.304,10.305,10.273,10.403,60.594,22.988,1.9
2011-10-07,4.715,0.713,124.088,11.6,3.024,200.299,95.119,-29.592,0.261,0.249,NA,1548.042,8.531,9.47,9.879,10.22,10.272,109.446,38.49,2.03
2011-10-08,1.637,0.721,56.538,0,NA,233.184,40.018,-27.857,0.278,0.261,1018.745,1471.417,5.603,7.085,7.978,9.389,9.716,30.68,-3.23,1.16
2011-10-09,1.635,0.645,177.833,2.8,NA,0,83.223,-45.534,0.29,0.27,948.368,1444.5,4.583,5.941,6.757,8.444,8.775,76.129,26.621,1.52
2011-10-10,9.633,0.642,95.37,2.8,NA,0,77.085,-21.59,0.302,0.286,397.555,1166.813,5.594,5.99,6.388,7.779,8.265,37.624,-36.659,1.81
2011-10-11,14.542,0.331,160.924,0,NA,0,116.624,-73.067,0.293,0.281,555.135,1051.278,7.256,7.236,7.231,7.825,8.001,87.415,-27.182,3.18
2011-10-12,15.554,0.29,169.564,0,NA,0,122.263,-79.457,0.283,0.276,1020.862,1151.151,7.829,7.847,7.798,8.041,8.195,80.673,-32.365,3.38
2011-10-13,10.545,0.503,136.44,0,NA,0,99.189,-66.952,0.269,0.269,1374.995,1259.589,7.46,7.793,7.933,8.226,8.387,76.501,-17.491,2.61
2011-10-14,7.2,0.495,171.684,0,NA,0,125.249,-90.102,0.258,0.265,NA,1332.693,6.754,7.259,7.513,8.055,8.335,59.801,6.563,1.92
2011-10-15,3.965,0.694,169.312,0,NA,0,123.488,-89.519,0.252,0.262,NA,1357.359,5.846,6.615,7.027,7.822,8.103,51.696,30.562,1.44
2011-10-16,5.399,0.66,163.716,0,NA,0,119.327,-87.09,0.245,0.261,NA,1375.266,5.83,6.42,6.748,7.538,7.82,54.268,24.721,1.53
2011-10-17,5.06,0.757,163.098,0,NA,0,118.355,-84.549,0.237,0.259,NA,1395.922,5.781,6.347,6.654,7.395,7.63,44.986,28.746,1.51
2011-10-18,5.557,0.723,161.683,0,NA,0,117.072,-83.782,0.227,0.258,NA,1416.708,5.771,6.317,6.592,7.291,7.486,55.193,31.737,1.62
2011-10-19,3.608,0.957,22.288,5.3,NA,0,15.786,-12.376,0.222,0.258,NA,1429.917,5.273,6.097,6.542,7.299,7.457,6.533,8.358,0.2
2011-10-20,1.756,0.599,140.154,1.9,NA,0,107.462,-60.747,0.243,0.256,NA,1439.062,4.047,5.117,5.719,6.856,7.094,92.547,39.711,2.24
2011-10-21,0.236,0.538,157.658,0,NA,0,112.925,-93.72,0.252,0.254,NA,1476.667,2.306,3.635,4.442,6.106,6.673,37.535,27.859,1.32
2011-10-22,-0.103,0.695,154.078,0,NA,0,109.809,-89.567,0.248,0.253,NA,1501.802,2.129,3.324,4.024,5.601,6.16,41.624,41.335,1.09
2011-10-23,0.828,0.74,149.445,0,NA,0,106.165,-77.344,0.245,0.252,NA,1516.818,2.602,3.455,3.962,5.301,5.849,39.88,43.146,1.14
2011-10-24,0.765,0.86,89.733,0,NA,0,64.388,-42.219,0.241,0.252,NA,1522.651,2.999,3.693,4.142,5.249,5.76,19.754,24.942,0.6
2011-10-25,1.27,0.979,6.801,6,NA,0,5.35,-5.101,0.237,0.253,NA,1520.844,2.5,3.5,4.082,5.208,5.675,4.953,3.486,1.3
2011-10-26,4.422,0.994,22.237,1.8,NA,0,18.276,-3.273,0.288,0.251,NA,1511.24,3.521,3.804,4.076,5.002,5.596,NA,NA,1.69
2011-10-27,4.396,0.93,33.991,0.1,NA,0,25.517,-1.984,0.293,0.252,870.552,1483.406,4.126,4.459,4.626,5.186,5.597,15.742,3.44,0.62
2011-10-28,5.379,0.812,125.155,0,NA,0,95.492,-44.847,0.291,0.256,810.641,1443.786,4.091,4.377,4.528,5.112,5.55,41.089,18.46,1.23
2011-10-29,7.397,0.655,130.329,0,NA,0,93.858,-73.206,0.284,0.256,921.645,1410.792,4.648,4.843,4.901,5.249,5.594,40.391,20.337,1.26
2011-10-30,8.135,0.648,131.018,0,NA,0,93.262,-76.254,0.28,0.257,1092.467,1394.005,5.03,5.214,5.234,5.441,5.686,46.345,19.357,1.27
2011-10-31,6.691,0.673,128.562,0,NA,0,90.65,-77.875,0.276,0.256,1267.88,1390.807,4.78,5.146,5.27,5.559,5.781,39.773,22.044,1.19
2011-11-01,5.707,0.679,99.387,0,NA,0,70.452,-67.751,0.272,0.254,1413.552,1395.589,3.977,4.662,4.984,5.539,5.795,25.795,10.811,0.82
2011-11-02,4.362,0.778,120.436,0,NA,0,84.481,-71.403,0.267,0.255,1531.047,1404.193,3.81,4.366,4.647,5.305,5.609,29.791,26.412,0.98
2011-11-03,2.272,0.936,68.243,0,NA,0,53.804,-31.922,0.263,0.256,NA,1410.615,3.387,4.03,4.423,5.192,5.568,27.681,31.248,0.57
